#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
-7629.00,-3868.13,6264.17,0.00,100.00 , 0.00
-10999.50,-5320.50,7092.41,5.00,100.00 , 0.00
8285.63,-7450.50,7423.95,10.00,100.00 , 0.00
10656.00,4703.62,-2326.83,30.00,5.00 , 0.00
9546.37,-4480.50,1828.31,25.00,5.00 , 0.00
-12217.88,12239.62,4934.98,20.00,5.00 , 0.00
-8619.38,7429.13,5988.29,15.00,5.00 , 0.00
-5713.87,4706.25,5947.75,10.00,5.00 , 0.00
-3618.00,3166.87,5503.08,5.00,5.00 , 0.00
-2179.50,2285.25,4934.38,0.00,5.00 , 0.00
-1272.00,2059.12,4478.81,0.00,0.00 , 0.00
-2199.00,2787.00,4989.43,5.00,0.00 , 0.00
-3478.12,3999.00,5470.41,10.00,0.00 , 0.00
-5091.37,6022.88,5803.77,15.00,0.00 , 0.00
-6768.00,9204.00,5797.71,20.00,0.00 , 0.00
-7798.50,-10852.50,5244.14,25.00,0.00 , 0.00
-7277.62,-5910.38,4457.64,30.00,0.00 , 0.00
-5419.88,-1902.00,4006.31,35.00,0.00 , 0.00
-3147.38,573.38,4018.41,40.00,0.00 , 0.00
-970.13,1692.38,4327.56,45.00,0.00 , 0.00
868.13,1722.38,4727.47,50.00,0.00 , 0.00
2412.37,1054.50,5048.72,55.00,0.00 , 0.00
